"STATION","NAME","DATE","ACMH","ACSH","AWND","DAPR","FMTM","FRGT","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT16","WT18"
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-01",,,"8.50",,,,,,"0.00","0.0","0.0",,"67","59",,,"  280","  280",,,"18.1","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-02",,,"8.72",,,,,,"0.00","0.0","0.0",,"72","58",,,"  270","  250",,,"21.0","23.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-03",,,"10.96",,,,,,"0.00","0.0","0.0",,"66","58",,,"  240","  220",,,"23.0","27.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-04",,,"9.62",,,,,,"0.00","0.0","0.0",,"69","57",,,"  260","  230",,,"16.1","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-05",,,"7.83",,,,,,"0.00","0.0","0.0",,"74","52",,,"  290","  300",,,"18.1","21.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-06",,,"6.04",,,,,,"0.00","0.0","0.0",,"82","51",,,"  290","  290",,,"18.1","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-07",,,"6.71",,,,,,"0.00","0.0","0.0",,"87","52",,,"  300","  300",,,"15.0","19.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-08",,,"9.40",,,,,,"0.00","0.0","0.0",,"71","56",,,"  300","  290",,,"21.9","27.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-09",,,"8.95",,,,,,"0.00","0.0","0.0",,"69","57",,,"  300","  290",,,"18.1","23.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-10",,,"9.40",,,,,,"0.00","0.0","0.0",,"69","58",,,"  290","  290",,,"19.9","23.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-11",,,"11.41",,,,,,"0.00","0.0","0.0",,"69","59",,,"  290","  290",,,"21.9","25.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-12",,,"12.08",,,,,,"0.00","0.0","0.0",,"67","58",,,"  260","  270",,,"23.0","28.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-13",,,"9.62",,,,,,"0.00","0.0","0.0",,"73","56",,,"  160","  240",,,"17.0","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-14",,,"7.16",,,,,,"0.00","0.0","0.0",,"75","53",,,"  290","  290",,,"19.9","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-15",,,"8.05",,,,,,"0.00","0.0","0.0",,"69","56",,,"  280","  290",,,"19.9","21.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-16",,,"7.38",,,,,,"0.00","0.0","0.0",,"72","56",,,"  290","  300",,,"17.0","19.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-17",,,"6.49",,,,,,"0.00","0.0","0.0",,"78","56",,,"  290","  290",,,"16.1","18.1",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-18",,,"4.47",,,,,,"0.00","0.0","0.0",,"89","53",,,"  300","  300",,,"14.1","17.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-19",,,"6.93",,,,,,"0.00","0.0","0.0",,"90","59",,,"  310","  310",,,"18.1","23.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-20",,,"10.29",,,,,,"0.00","0.0","0.0",,"72","58",,,"  280","  280",,,"16.1","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-21",,,"13.87",,,,,,"0.00","0.0","0.0",,"69","55",,,"  280","  280",,,"23.9","29.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-22",,,"12.97",,,,,,"0.00","0.0","0.0",,"71","56",,,"  280","  270",,,"29.1","34.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-23",,,"6.93",,,,,,"0.00","0.0","0.0",,"75","51",,,"  270","  260",,,"19.9","23.0",,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-24",,,"4.92",,,,,,"0.00","0.0","0.0",,"82","55",,,"  300","  290",,,"14.1","19.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-25",,,"4.70",,,,,,"0.00","0.0","0.0",,"94","55",,,,,,,"19.9",,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-26",,,"5.59",,,,,,"0.00","0.0","0.0",,"95","56",,,"  310","  300",,,"14.1","16.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-27",,,"7.16",,,,,,"0.00","0.0","0.0",,"84","58",,,"  310","  300",,,"15.0","19.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-28",,,"9.40",,,,,,"0.00","0.0","0.0",,"68","55",,,"  290","  310",,,"21.9","25.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-29",,,"10.07",,,,,,"0.00","0.0","0.0",,"65","56",,,"  280","  280",,,"21.0","23.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-09-30",,,"15.21",,,,,,"0.00","0.0","0.0",,"67","55",,,"  280","  280",,,"25.9","29.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-01",,,"9.40",,,,,,"0.00","0.0","0.0",,"71","48",,,"  280","  250",,,"21.9","32.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-02",,,"13.20",,,,,,"0.00","0.0","0.0",,"69","56",,,"  280","  270",,,"23.9","28.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-03",,,"5.59",,,,,,"0.00","0.0","0.0",,"66","51",,,"  150","  150",,,"13.0","15.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-04",,,"7.61",,,,,,"0.00","0.0","0.0",,"70","57",,,"  270","  290",,,"21.0","25.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-05",,,"7.83",,,,,,"0.00","0.0","0.0",,"72","50",,,"  260","  250",,,"19.9","25.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-06",,,"5.59",,,,,,"0.00","0.0","0.0",,"76","49",,,"  280","  320",,,"16.1","28.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-07",,,"5.14",,,,,,"0.00","0.0","0.0",,"83","52",,,"  290","  290",,,"15.0","18.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-08",,,"4.47",,,,,,"0.00","0.0","0.0",,"83","52",,,"  300","  300",,,"13.0","14.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-09",,,"5.82",,,,,,"0.00","0.0","0.0",,"81","51",,,"  300","  310",,,"17.0","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-10",,,"9.17",,,,,,"0.00","0.0","0.0",,"66","52",,,"  290","  290",,,"19.9","23.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-11",,,"8.05",,,,,,"0.00","0.0","0.0",,"69","56",,,"  280","  260",,,"14.1","19.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-12",,,"7.38",,,,,,"0.00","0.0","0.0",,"64","56",,,"  280","  280",,,"21.0","25.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-13",,,"6.93",,,,,,"0.00","0.0","0.0",,"72","56",,,"  200","  200",,,"17.0","21.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-14",,,"11.18",,,,,,"0.40","0.0","0.0",,"67","59",,,"  160","  150",,,"23.0","27.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-15",,,"10.74",,,,,,"0.38","0.0","0.0",,"73","57",,,"  200","  200",,,"25.1","32.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-16",,,"10.74",,,,,,"0.84","0.0","0.0",,"67","63",,,"  220","  230",,,"28.0","34.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-17",,,"7.83",,,,,,"0.00","0.0","0.0",,"69","55",,,"  240","  250",,,"17.0","21.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-18",,,"6.71",,,,,,"0.00","0.0","0.0",,"69","51",,,"  270","  260",,,"17.0","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-19",,,"5.37",,,,,,"0.00","0.0","0.0",,"74","50",,,"  270","  270",,,"15.0","17.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-20",,,"4.03",,,,,,"0.00","0.0","0.0",,"76","51",,,"  300","  270",,,"10.1","16.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-21",,,"4.47",,,,,,"0.00","0.0","0.0",,"76","52",,,"  280","  290",,,"16.1","19.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-22",,,"6.04",,,,,,"0.00","0.0","0.0",,"69","53",,,"  280","  280",,,"16.1","18.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-23",,,"10.07",,,,,,"0.00","0.0","0.0",,"67","51",,,"  200","  190",,,"30.0","36.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-24",,,"18.12",,,,,,"0.02","0.0","0.0",,"69","63",,,"  190","  190",,,"30.0","35.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-25",,,"13.20",,,,,,"0.03","0.0","0.0",,"73","63",,,"  160","  140",,,"23.9","30.0",,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-26",,,"4.70",,,,,,"0.00","0.0","0.0",,"73","55",,,"  310","  310",,,"16.1","19.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-27",,,"4.25",,,,,,"0.42","0.0","0.0",,"73","60",,,"  110","  120",,,"12.1","14.1",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-28",,,"4.92",,,,,,"0.25","0.0","0.0",,"69","63",,,"  250","  240",,,"13.0","18.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-29",,,"6.04",,,,,,"0.00","0.0","0.0",,"70","60",,,"  160","  160",,,"14.1","16.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-30",,,"12.97",,,,,,"0.55","0.0","0.0",,"67","59",,,"  170","  170",,,"25.1","31.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-10-31",,,"9.17",,,,,,"0.00","0.0","0.0",,"67","54",,,"  170","  170",,,"23.9","27.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-01",,,"6.93",,,,,,"0.00","0.0","0.0",,"65","53",,,"  150","  270",,,"17.0","19.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-02",,,"4.25",,,,,,"0.00",,"0.0",,"68","48",,,"  310","  300",,,"13.0","18.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-03",,,"4.92",,,,,,"0.00","0.0","0.0",,"75","51",,,"   90","  130",,,"12.1","13.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-04",,,"4.47",,,,,,"0.00","0.0","0.0",,"72","52",,,"  300","  310",,,"14.1","17.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-05",,,"5.14",,,,,,"0.00","0.0","0.0",,"67","49",,,"  270","  270",,,"16.1","19.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-06",,,"5.14",,,,,,"0.00","0.0","0.0",,"70","60",,,"  150","  140",,,"10.1","13.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-07",,,"4.70",,,,,,"0.00","0.0","0.0",,"70","55",,,"  300","  310",,,"12.1","13.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-08",,,"5.14",,,,,,"0.00","0.0","0.0",,"73","56",,,"  300","  310",,,"13.0","16.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-09",,,"4.70",,,,,,"0.00","0.0","0.0",,"73","54",,,"  300","  300",,,"13.0","15.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-10",,,"2.91",,,,,,"0.00","0.0","0.0",,"74","54",,,"  140","  140",,,"12.1","13.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-11",,,"4.92",,,,,,"0.00","0.0","0.0",,"75","54",,,"  290","  290",,,"21.0","23.9",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-12",,,"4.92",,,,,,"0.00","0.0","0.0",,"72","56",,,"  290","  300",,,"15.0","19.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-13",,,"4.25",,,,,,"0.00","0.0","0.0",,"71","52",,,"  300","  300",,,"12.1","13.0",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-14",,,"2.24",,,,,,"0.00","0.0","0.0",,"62","51",,,"  290","  290",,,"13.0","14.1",,"    1","    1",,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-15",,,"8.28",,,,,,"0.00","0.0","0.0",,"64","55",,,"  280","  270",,,"19.9","21.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-16",,,"9.62",,,,,,"0.00","0.0","0.0",,"63","46",,,"  280","  280",,,"23.9","27.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-17",,,"4.03",,,,,,"0.00","0.0","0.0",,"61","42",,,"   80","  230",,,"8.1","12.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-18",,,"7.61",,,,,,"0.00",,"0.0",,"69","43",,,"  190","  190",,,"23.0","27.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-19",,,"17.67",,,,,,"0.19","0.0","0.0",,"61","57",,,"  170","  140",,,"30.0","36.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-20",,,"4.70",,,,,,"0.14","0.0","0.0",,"62","52",,,"  140","  140",,,"14.1","17.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-21",,,"3.80",,,,,,"0.00","0.0","0.0",,"62","45",,,"  290","  270",,,"16.1","19.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-22",,,"6.93",,,,,,"0.28",,"0.0",,"62","45",,,"  140","  130",,,"18.1","23.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-23",,,"6.26",,,,,,"0.28",,"0.0",,"61","45",,,"  280","   30",,,"16.1","19.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-24",,,"4.70",,,,,,"0.00","0.0","0.0",,"60","40",,,"  300","  310",,,"13.0","16.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-25",,,"4.70",,,,,,"0.00","0.0","0.0",,"59","43",,,"  120","  130",,,"16.1","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-26",,,"12.30",,,,,,"0.38","0.0","0.0",,"58","52",,,"  280","  270",,,"35.1","38.9",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-27",,,"10.74",,,,,,"0.11","0.0","0.0",,"61","52",,,"  280","  280",,,"35.1","38.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-28",,,"8.28",,,,,,"0.02","0.0","0.0",,"63","50",,,"  320","  320",,,"18.1","25.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-29",,,"4.03",,,,,,"0.00","0.0","0.0",,"60","41",,,"  280","  340",,,"12.1","16.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-11-30",,,"5.14",,,,,,"0.00","0.0","0.0",,"57","41",,,"   40","  230",,,"10.1","16.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-01",,,"5.82",,,,,,"0.00","0.0","0.0",,"61","40",,,"  290","  310",,,"15.0","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-02",,,"7.61",,,,,,"0.00","0.0","0.0",,"65","46",,,"  320","  310",,,"15.0","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-03",,,"4.25",,,,,,"0.00","0.0","0.0",,"62","41",,,"  310","  300",,,"12.1","14.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-04",,,"2.91",,,,,,"0.00","0.0","0.0",,"60","42",,,"  250","  250",,,"8.1","11.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-05",,,"2.68",,,,,,"0.00","0.0","0.0",,"56","49",,,"  280","  310",,,"8.9","12.1",,"    1","    1",,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-06",,,"6.49",,,,,,"0.00","0.0","0.0",,"58","43",,,"  280","  270",,,"18.1","23.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-07",,,"7.61",,,,,,"0.19","0.0","0.0",,"53","41",,,"   70","  170",,,"15.0","19.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-08",,,"6.71",,,,,,"0.50",,"0.0",,"60","47",,,"  150","  150",,,"18.1","21.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-09",,,"4.92",,,,,,"0.09","0.0","0.0",,"64","56",,,"  180","  180",,,"17.0","19.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-10",,,"8.28",,,,,,"0.98","0.0","0.0",,"61","52",,,"  230","  230",,,"17.0","21.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-11",,,"1.34",,,,,,"0.00","0.0","0.0",,"54","46",,,"  320","  250",,,"6.9","8.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-12",,,"4.92",,,,,,"0.00","0.0","0.0",,"58","46",,,"   70","   70",,,"12.1","13.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-13",,,"2.68",,,,,,"0.01","0.0","0.0",,"58","50",,,"   50","   50",,,"10.1","11.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-14",,,"7.61",,,,,,"0.02","0.0","0.0",,"62","55",,,"  150","  160",,,"16.1","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-15",,,"17.22",,,,,,"1.48","0.0","0.0",,"60","47",,,"  280","  140",,,"25.9","33.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-16",,,"17.67",,,,,,"0.00","0.0","0.0",,"56","45",,,"  290","  270",,,"25.9","33.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-17",,,"3.36",,,,,,"0.00","0.0","0.0",,"52","35",,,"  320","  330",,,"12.1","15.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-18",,,"4.03",,,,,,"0.00","0.0","0.0",,"56","34",,,"   50","   50",,,"13.0","17.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-19",,,"4.70",,,,,,"0.00","0.0","0.0",,"58","33",,,"  300","   50",,,"15.0","18.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-20",,,"4.25",,,,,,"0.00","0.0","0.0",,"56","37",,,"   90","  320",,,"13.0","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-21",,,"5.82",,,,,,"0.00","0.0","0.0",,"66","43",,,"   30","   40",,,"18.1","23.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-22",,,"2.91",,,,,,"0.00","0.0","0.0",,"65","42",,,"  290","   20",,,"12.1","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-23",,,"12.97",,,,,,"0.87",,"0.0",,"54","47",,,"  160","  160",,,"30.0","36.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-24",,,"7.38",,,,,,"0.00","0.0","0.0",,"53","42",,,"  280","  290",,,"18.1","21.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-25",,,"6.93",,,,,,"0.00","0.0","0.0",,"53","35",,,"   50","   50",,,"16.1","19.9",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-26",,,"8.05",,,,,,"0.00","0.0","0.0",,"55","38",,,"   50","   50",,,"16.1","19.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-27",,,"4.03",,,,,,"0.00","0.0","0.0",,"54","37",,,"  290","  300",,,"10.1","14.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-28",,,"3.36",,,,,,"0.00","0.0","0.0",,"62","36",,,"   50","   30",,,"12.1","15.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-29",,,"3.80",,,,,,"0.00","0.0","0.0",,"59","39",,,"   80","   70",,,"10.1","12.1",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-30",,,"5.59",,,,,,"0.00","0.0","0.0",,"59","41",,,"  270","  260",,,"21.0","23.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2016-12-31",,,"7.16",,,,,,"0.00","0.0","0.0",,"56","42",,,"  260","  270",,,"15.0","17.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2017-01-01",,,"12.08",,,,,,"0.02","0.0","0.0",,"56","47",,,"  280","  280",,,"23.9","28.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2017-01-02",,,"10.07",,,,,,"0.07",,"0.0",,"54","45",,,"  190","  190",,,"17.0","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2017-01-03",,,"14.99",,,,,,"0.48",,"0.0",,"59","49",,,"  150","  140",,,"31.1","38.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2017-01-04",,,"8.05",,,,,,"0.68","0.0","0.0",,"57","48",,,"  160","  150",,,"23.0","27.1",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2017-01-05",,,"5.59",,,,,,"0.00","0.0","0.0",,"52","39",,,"  320","  310",,,"13.0","21.0",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2017-01-06",,,"7.61",,,,,,"0.00","0.0","0.0",,"52","34",,,"  110","  110",,,"15.0","17.0",,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2017-01-07",,,"14.32",,,,,,"0.56","0.0","0.0",,"62","44",,,"  140","  140",,,"29.1","38.9",,"    1",,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2017-01-08",,,"18.34",,,,,,"0.98","0.0","0.0",,"61","57",,,"  150","  150",,,"35.1","42.9",,"    1",,"    1",,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2017-01-09",,,"9.62",,,,,,"0.40","0.0","0.0",,"60","53",,,"  230","  250",,,"21.9","25.9",,"    1",,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2017-01-10",,,"18.57",,,,,,"1.42","0.0","0.0",,"60","55",,,"  240","  240",,,"36.0","46.1",,"    1",,"    1",,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","2017-01-11",,,"10.29",,,,,,"0.06",,"0.0",,"58","49",,,"  250","  240",,,"33.1","42.9",,"    1",,,,,,,,,
