"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22","WV01"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-17",,,"8.28"," 2254"," 2302","0.26","0.0","0.0",,"84","64",,,"  320","  280",,,"0.0",,"25.1","32.0",,,,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-18",,,"15.21"," 2206"," 2206","0.00","0.0","0.0",,"76","60",,,"  320","  310",,,"0.0",,"14.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-19",,,"5.14"," 2220"," 2131","0.19","0.0","0.0",,"71","59",,,"  100","  100",,,"0.0",,"12.1","15.0",,,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-20",,,"10.29"," 1148"," 1148","0.02","0.0","0.0",,"74","59",,,"   70","   80",,,"0.0",,"17.9","21.0",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-21",,,"12.08"," 1357"," 1356","1.05","0.0","0.0",,"60","55",,,"   60","   50",,,"0.0",,"21.0","23.9",,,"    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-22",,,"7.61"," 1127"," 1048","0.01","0.0","0.0",,"67","58",,,"   80","   70",,,"0.0",,"14.1","17.0",,,"    1",,,,,,,"    1",,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-23",,,"5.59"," 1709"," 1231","0.00","0.0","0.0",,"75","61",,,"  210","  130",,,"0.0",,"8.9","13.0",,,"    1","    1",,,,,,,,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-24",,,"7.83"," 1740"," 1725","0.00","0.0","0.0",,"78","64",,,"  190","  190",,,"0.0",,"17.0","21.0",,,"    1","    1",,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-25",,,"8.72"," 1829"," 1826","0.00","0.0","0.0",,"82","70",,,"  190","  190",,,"0.0",,"17.0","21.0",,,"    1","    1",,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-26",,,"8.72"," 0435"," 0434","0.00","0.0","0.0",,"83","72",,,"  310","  310",,,"0.0",,"17.9","23.0",,,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-27",,,"6.93"," 1513"," 1109","0.00","0.0","0.0",,"82","68",,,"  130","   30",,,"0.0",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-28",,,"5.14"," 1329"," 1328","0.00","0.0","0.0",,"81","66",,,"  160","  160",,,"0.0",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-29",,,"6.71"," 1517"," 1434","0.00","0.0","0.0",,"81","65",,,"  160","  170",,,"0.0",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-30",,,"6.71"," 1441"," 1428","0.00","0.0","0.0",,"81","66",,,"  150","  140",,,"0.0",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-08-31",,,"10.74"," 2159"," 2158","0.00","0.0","0.0",,"83","68",,,"  360","  360",,,"0.0",,"19.9","23.9",,,,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-01",,,"12.08"," 1221"," 1221","0.00","0.0","0.0",,"80","62",,,"  360","  350",,,"0.0",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-02",,,"8.95"," 2253"," 2252","0.00","0.0","0.0",,"76","58",,,"  210","  210",,,"0.0",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-03",,,"12.75"," 1114"," 1114","0.00","0.0","0.0",,"82","63",,,"  230","  230",,,"0.0",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-04",,,"8.95"," 1132"," 1131","0.00","0.0","0.0",,"85","69",,,"   10","  360",,,"0.0",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-05",,,"7.16"," 1957",,"0.00","0.0","0.0",,"78","65",,,"  170",,,,"0.0",,"11.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-06",,,"8.28"," 2032",,"0.00","0.0","0.0",,"78","62",,,"  180",,,,"0.0",,"17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-07",,,"12.75"," 1701"," 1659","0.00","0.0","0.0",,"81","68",,,"  180","  180",,,"0.0",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-08",,,"13.65"," 1413"," 1635","0.00","0.0","0.0",,"81","70",,,"  180","  190",,,"0.0",,"23.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-09",,,"9.62"," 2354",,"0.00","0.0","0.0",,"82","69",,,"  190",,,,"0.0",,"14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-10",,,"7.16"," 1522"," 1953","0.00","0.0","0.0",,"81","72",,,"  160","  160",,,"0.0",,"13.0","16.1",,,"    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-11",,,"12.30"," 1234"," 1233","0.81","0.0","0.0",,"75","69",,,"  260","  260",,,"0.0",,"28.0","38.0",,,"    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-12",,,"12.97"," 1638"," 1455","0.00","0.0","0.0",,"76","62",,,"  270","  280",,,"0.0",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-13",,,"6.49"," 1340"," 1448","0.00","0.0","0.0",,"74","56",,,"  190","  160",,,"0.0",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-14",,,"8.28"," 1521"," 1858","0.00","0.0","0.0",,"74","59",,,"  140","  160",,,"0.0",,"15.0","17.0",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-15",,,"12.75"," 1702"," 1513","0.17","0.0","0.0",,"72","55",,,"  310","  320",,,"0.0",,"23.9","30.0",,,"    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-16",,,"7.38"," 0926"," 0842","0.00","0.0","0.0",,"66","50",,,"   10","   10",,,"0.0",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-17",,,"6.93"," 1614"," 1559","0.00","0.0","0.0",,"67","50",,,"  100","  110",,,"0.0",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-18",,,"7.83"," 1214"," 1213","0.00","0.0","0.0",,"70","51",,,"   20","   20",,,"0.0",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-19",,,"5.37"," 1325"," 1443","0.00","0.0","0.0",,"73","52",,,"  180","  180",,,"0.0",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-20",,,"8.50"," 1901",,"0.00","0.0","0.0",,"78","58",,,"  200",,,,"0.0",,"15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-21",,,"5.37"," 1559"," 1719","0.00","0.0","0.0",,"78","58",,,"  180","  190",,,"0.0",,"14.1","15.0",,,"    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-22",,,"8.50"," 1529"," 1528","0.13","0.0","0.0",,"74","62",,,"  170","  170",,,"0.0",,"16.1","19.9",,,"    1","    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-23",,,"7.38"," 1410"," 1409","0.00","0.0","0.0",,"81","62",,,"  310","  310",,,"0.0",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-24",,,"8.28"," 2212"," 1710","0.00","0.0","0.0",,"76","58",,,"  230","  180",,,"0.0",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-25",,,"11.86"," 1503"," 1621","0.00","0.0","0.0",,"80","61",,,"  190","  180",,,"0.0",,"17.9","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-26",,,"11.18"," 1636"," 1635","0.00","0.0","0.0",,"80","66",,,"  180","  170",,,"0.0",,"21.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-27",,,"11.18"," 1552"," 1551","0.00","0.0","0.0",,"78","68",,,"  150","  150",,,"0.0",,"17.0","21.9",,,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-28",,,"13.42"," 1738"," 2033","0.00","0.0","0.0",,"79","62",,,"  310","  320",,,"0.0",,"30.0","33.1",,,"    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-29",,,"12.75"," 0007"," 1057","0.00","0.0","0.0",,"76","58",,,"  310","  330",,,"0.0",,"23.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-09-30",,,"7.38"," 0804"," 1402","0.00","0.0","0.0",,"71","56",,,"   60","  150",,,"0.0",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-01",,,"7.61"," 1236"," 1131","0.00","0.0","0.0",,"68","55",,,"  140","  120",,,"0.0",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-02",,,"8.05"," 1215"," 1242","0.00","0.0","0.0",,"73","54",,,"  120","  110",,,"0.0",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-03",,,"6.93"," 2221"," 2220","0.00","0.0","0.0",,"75","66",,,"  180","  180",,,"0.0",,"15.0","16.1",,,"    1","    1",,,,,,"    1",,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-04",,,"7.38"," 1324"," 1326","0.00","0.0","0.0",,"79","66",,,"  160","  160",,,"0.0",,"14.1","15.0",,,"    1","    1",,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-05",,,"5.82"," 1908"," 1230","0.00","0.0","0.0",,"73","65",,,"  180","  170",,,"0.0",,"10.1","13.0",,,"    1","    1",,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-06",,,"9.40"," 1334"," 1333","0.00","0.0","0.0",,"81","64",,,"  230","  230",,,"0.0",,"17.9","21.0",,,"    1","    1",,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-07",,,"10.51"," 1531"," 0944","0.00","0.0","0.0",,"83","66",,,"  110","  360",,,"0.0",,"17.9","23.0",,,"    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-08",,,"12.97"," 1253"," 1354","0.00","0.0","0.0",,"90","66",,,"  220","  270",,,"0.0",,"19.9","23.9",,,"    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-09",,,"12.97"," 0816"," 0816","0.24","0.0","0.0",,"80","60",,,"  100","  110",,,"0.0",,"23.9","29.1",,,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-10",,,"6.93"," 0015"," 0015","0.17","0.0","0.0",,"74","62",,,"  120","  120",,,"0.0",,"16.1","17.9",,,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-11",,,"12.30"," 2153"," 2152","1.71","0.0","0.0",,"68","56",,,"  240","  240",,,"0.0",,"30.0","33.1",,,"    1",,"    1",,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-12",,,"19.69"," 1008"," 1008","0.03","0.0","0.0",,"64","49",,,"  320","  320",,,"0.0",,"32.0","38.9",,,"    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-13",,,"11.41"," 2316"," 1710","0.00","0.0","0.0",,"62","46",,,"  260","  250",,,"0.0",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-14",,,"12.75"," 1515"," 1623","0.00","0.0","0.0",,"67","51",,,"  300","  300",,,"0.0",,"23.9","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-15",,,"8.28"," 1355"," 1453","0.00","0.0","0.0",,"69","49",,,"  260","  270",,,"0.0",,"19.9","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-16",,,"5.82"," 1406"," 1314","0.01","0.0","0.0",,"67","56",,,"  220","  220",,,"0.0",,"13.0","17.0",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-17",,,"7.38"," 1847"," 1641","0.00","0.0","0.0",,"70","55",,,"  190","  170",,,"0.0",,"15.0","17.0",,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-18",,,"9.84"," 1628"," 1627","0.00","0.0","0.0",,"74","60",,,"  180","  180",,,"0.0",,"17.9","21.9",,,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-19",,,"16.33"," 2319"," 2318","1.86","0.0","0.0",,"72","66",,,"  270","  260",,,"0.0",,"31.1","40.0",,,"    1","    1",,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-20",,,"13.20"," 1550"," 1550","0.02","0.0","0.0",,"73","60",,,"  260","  260",,,"0.0",,"28.0","31.1",,,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-21",,,"10.96"," 2249"," 2249","0.00","0.0","0.0",,"74","54",,,"  220","  220",,,"0.0",,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-22",,,"11.86"," 2007"," 2000","0.00","0.0","0.0",,"72","56",,,"  190","  190",,,"0.0",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-23",,,"17.00"," 1631"," 1410","0.00","0.0","0.0",,"74","64",,,"  180","  180",,,"0.0",,"25.9","32.0",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-24",,,"9.84"," 2346"," 2346","0.39","0.0","0.0",,"68","52",,,"  360","  360",,,"0.0",,"23.9","28.0",,,"    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-25",,,"12.30"," 2352"," 0002","0.06","0.0","0.0",,"55","52",,,"  360","   20",,,"0.0",,"21.0","23.0",,,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-26",,,"13.65"," 2125"," 2125","0.28","0.0","0.0",,"61","53",,,"   90","   90",,,"0.0",,"21.0","25.1",,,"    1",,,,,,,"    1",,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-27",,,"14.09"," 1325"," 1327","0.50","0.0","0.0",,"68","57",,,"  200","  200",,,"0.0",,"25.1","30.0",,,"    1","    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-28",,,"17.45"," 1436"," 1401","0.00","0.0","0.0",,"58","43",,,"  310","  290",,,"0.0",,"28.0","32.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-29",,,"9.62"," 1749"," 1618","0.00","0.0","0.0",,"54","39",,,"  260","  250",,,"0.0",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-30",,,"8.50"," 1415"," 1500","0.00","0.0","0.0",,"62","44",,,"  190","  210",,,"0.0",,"15.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-10-31",,,"10.74"," 1813"," 1551","0.00","0.0","0.0",,"64","46",,,"  180","  180",,,"0.0",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-01",,,"12.30"," 1530"," 1733","0.00","0.0","0.0",,"67","48",,,"  330","  360",,,"0.0",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-02",,,"11.86"," 0915"," 0919","0.00","0.0","0.0",,"55","41",,,"   40","   50",,,"0.0",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-03",,,"19.24"," 1022"," 1029","0.00","0.0","0.0",,"52","46",,,"   20","  360",,,"0.0",,"31.1","38.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-04",,,"10.29"," 0420"," 0747","0.00","0.0","0.0",,"57","46",,,"  300","  270",,,"0.0",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-05",,,"10.51"," 2353"," 2359","0.00","0.0","0.0",,"57","43",,,"  170","  170",,,"0.0",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-06",,,"17.67"," 0135"," 0134","0.29","0.0","0.0",,"57","44",,,"  180","  170",,,"0.0",,"28.0","34.9",,,"    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-07",,,"14.99"," 0150"," 1031","0.00","0.0","0.0",,"51","39",,,"  250","  300",,,"0.0",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-08",,,"5.59"," 0132"," 0130","0.00","0.0","0.0",,"46","34",,,"  320","  320",,,"0.0",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-09",,,"7.61"," 1754"," 1747","0.16","0.0","0.0",,"46","38",,,"  230","  210",,,"0.0",,"21.0","23.9",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-10",,,"11.63"," 1026"," 1523","0.20","0.0","0.0",,"48","37",,,"   30","  360",,,"0.0",,"19.9","21.9",,,"    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-11",,,"9.40"," 1450"," 1519","0.00","0.0","0.0",,"47","32",,,"  330","  360",,,"0.0",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-12",,,"6.04"," 2337"," 2351","0.02","0.0","0.0",,"51","33",,,"  220","  220",,,"0.0",,"15.0","17.0",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-13",,,"6.93"," 0017"," 0016","0.13","0.0","0.0",,"61","41",,,"  220","  220",,,"0.0",,"16.1","21.0",,,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-14",,,"7.16"," 1717"," 1716","0.00","0.0","0.0",,"57","36",,,"  150","  150",,,"0.0",,"17.0","21.9",,,"    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-15",,,"17.45"," 1522"," 1522","0.13","0.0","0.0",,"59","44",,,"  320","  310",,,"0.0",,"25.1","32.0",,,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-16",,,"20.13"," 2334"," 2350","0.00","0.0","0.0",,"48","38",,,"  300","  310",,,"0.0",,"30.0","40.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-17",,,"12.75"," 1023"," 1113","0.00","0.0","0.0",,"47","36",,,"  270","  260",,,"0.0",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-18",,,"11.41"," 2358"," 2314","0.00","0.0","0.0",,"44","40",,,"   70","   40",,,"0.0",,"21.0","25.9",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-19",,,"10.51"," 1304"," 2257","0.21","0.0","0.0",,"46","38",,,"   50","   60",,,"0.0",,"16.1","25.1",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-20",,,"9.40"," 0929"," 1100","0.10","0.0","0.0",,"49","38",,,"  170","  180",,,"0.0",,"19.9","21.9",,,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-21",,,"5.82"," 1718"," 1723","0.00","0.0","0.0",,"56","40",,,"  160","  150",,,"0.0",,"10.1","13.0",,,"    1",,,,,,,"    1",,,"    1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-22",,,"11.41"," 2357"," 2038","0.04","0.0","0.0",,"61","40",,,"  310","  300",,,"0.0",,"30.0","36.0",,,"    1",,,,,,,"    1",,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-23",,,"18.12"," 2357"," 0132","0.00","0.0","0.0",,"42","30",,,"  310","  330",,,"0.0",,"30.0","34.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-24",,,"9.84"," 2357"," 2357","0.00","0.0","0.0",,"38","25",,,"  320","  320",,,"0.0",,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-25",,,"9.62"," 0048"," 0048","0.00","0.0","0.0",,"47","33",,,"  220","  220",,,"0.0",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-26",,,"9.17"," 2208"," 2202","0.93","0.0","0.0",,"56","41",,,"  190","  180",,,"0.0",,"25.1","30.0",,,"    1","    1",,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-27",,,"19.01"," 0756"," 0756","0.13","0.0","0.0",,"63","44",,,"  260","  260",,,"0.0",,"29.1","33.1",,,"    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-28",,,"10.74"," 0335"," 0332","0.00","0.0","0.0",,"46","36",,,"  320","  320",,,"0.0",,"25.9","32.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-29",,,"11.41"," 2221"," 2221","0.00","0.0","0.0",,"49","40",,,"  290","  290",,,"0.0",,"21.9","25.9",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-11-30",,,"14.32"," 0150"," 0158","0.00","0.0","0.0",,"43","36",,,"  310","  320",,,"0.0",,"23.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-12-01",,,"14.99"," 0936"," 0531","0.00","0.0","0.0",,"39","25",,,"  310","  320",,,"0.0",,"25.9","32.0",,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-12-02",,,"7.38"," 2345"," 2344","0.31","0.9","0.0",,"47","20",,,"  180","  180",,,"0.0",,"16.1","19.9",,,"    1",,,"    1",,"    1",,,,,,,,"    1","    1","    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-12-03",,,"21.70"," 1213"," 1222","0.39","0.0","0.0",,"50","33",,,"  270","  290",,,"0.0",,"36.9","46.1",,,"    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-12-04",,,"21.70"," 1342"," 0130","0.00","0.0","0.0",,"36","29",,,"  300","  320",,,"0.0",,"36.9","46.1",,,,,,,,,,,,,,,,"    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2007-12-05",,,"9.62"," 0034"," 0034","0.02","0.3","0.0",,"33","28",,,"  290","  290",,,"0.0",,"19.9","23.9",,,,,,,,,,,,,,,,,,"    1",,,
